,master_id,order_channel,last_order_channel,first_order_date,last_order_date,last_order_date_online,last_order_date_offline,order_num_total_ever_online,order_num_total_ever_offline,customer_value_total_ever_offline,customer_value_total_ever_online,interested_in_categories_12,monthly_profitability,y_pred
16786,f015a7c6-a0d2-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2019-02-11,2020-11-11,2020-11-11,2019-03-20,2.0,2.0,362.93,465.5,[],38.89,27.04929312770953
16787,12abb1e8-ab2f-11e9-a2fc-000d3a38a36f,Android App,Desktop,2017-05-23,2020-12-04,2020-12-04,2020-03-04,7.0,1.0,124.98,1034.12,[AKTIFSPOR],26.93,41.41975722215436
16788,0752e1ce-1aef-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-29,2021-05-26,2021-05-26,2019-11-29,5.0,1.0,79.99,763.9,[COCUK],46.54,37.65794302283602
16789,3ae3bd9c-5bdb-11ea-a3fe-000d3a38a36f,Android App,Android App,2019-12-26,2020-11-25,2020-11-25,2019-12-26,1.0,1.0,129.99,103.99,[ERKEK],20.95,20.16040967069964
16790,bf605088-d69f-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-29,2021-05-22,2021-05-22,2020-02-23,3.0,3.0,209.93,594.79,"[AKTIFCOCUK, COCUK]",38.2,17.78906756806195
16791,de968588-a0fa-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-02-16,2020-06-21,2020-06-19,2020-06-21,1.0,3.0,129.97,59.98,[KADIN],11.61,27.324417059927192
16792,7408f952-2b16-11ea-9d27-000d3a38a36f,Android App,Android App,2019-03-09,2021-04-30,2021-04-30,2019-03-09,1.0,1.0,129.99,93.32,[KADIN],8.56,7.842618051880339
16793,39e123aa-94c3-11ea-85df-000d3a38a36f,Android App,Offline,2020-05-09,2021-02-10,2020-05-09,2021-02-10,1.0,1.0,134.98,55.99,[],20.68,33.03240482749952
16794,d9acb9de-23d1-11ea-8523-000d3a38a36f,Android App,Android App,2019-02-16,2021-01-17,2021-01-17,2019-02-16,8.0,1.0,39.99,1207.77,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]",53.4,61.349296166884415
16795,d13567fe-afde-11e9-9757-000d3a38a36f,Mobile,Offline,2019-03-11,2021-05-18,2019-03-11,2021-05-18,1.0,1.0,145.97,209.0,[KADIN],13.33,-3.0881138430938444
16796,e7b87010-13da-11ea-a001-000d3a38a36f,Android App,Android App,2019-07-11,2021-02-18,2021-02-18,2019-09-19,1.0,3.0,139.97,79.99,[AKTIFCOCUK],11.22,27.54739869063158
16797,5d3094ae-27da-11ea-aaaa-000d3a38a36f,Android App,Android App,2019-08-16,2020-11-12,2020-11-12,2019-11-28,1.0,3.0,599.96,89.99,[AKTIFSPOR],45.59,58.79062242485894
16798,5402f22a-2f08-11ea-8467-000d3a38a36f,Ios App,Ios App,2019-11-16,2021-05-27,2021-05-27,2019-11-16,2.0,1.0,159.99,239.8,[],21.49,28.88834690145452
16799,a402752a-af38-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-04-06,2020-11-11,2020-11-11,2019-07-29,1.0,2.0,280.72,129.99,[AKTIFSPOR],21.06,30.80630409552738
16800,c1005876-ac87-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2017-11-09,2021-04-28,2021-04-28,2020-11-16,8.0,1.0,163.73,1383.6,"[ERKEK, COCUK]",36.67,12.658322932595025
16801,42d7d328-f8bf-11e9-b138-000d3a38a36f,Android App,Android App,2019-10-27,2020-06-02,2020-06-02,2019-12-12,2.0,2.0,229.98,289.95,[KADIN],71.22,76.69778983667364
16802,752a0a26-23c6-11ea-8523-000d3a38a36f,Android App,Android App,2019-11-03,2021-01-19,2021-01-19,2019-11-03,2.0,1.0,99.98,373.13,"[AKTIFCOCUK, AKTIFSPOR]",32.04,50.86019227787709
16803,397818da-accd-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-10-23,2020-09-26,2020-09-26,2019-10-23,4.0,1.0,79.99,900.44,"[ERKEK, KADIN, AKTIFSPOR]",86.76,76.98202459901857
16804,65dc7d3e-5b38-11ea-bb53-000d3a38a36f,Android App,Android App,2019-07-20,2021-05-17,2021-05-17,2020-07-28,12.0,3.0,490.66,2928.08,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]",145.59,91.19412586599542
16805,b9270d20-d63a-11e9-93bc-000d3a38a36f,Android App,Android App,2019-08-19,2020-12-20,2020-12-20,2020-11-04,3.0,3.0,503.95,393.83,"[ERKEK, KADIN]",55.08,41.29466428009424
16806,2a13b038-ddc0-11e9-a848-000d3a38a36f,Android App,Android App,2019-09-20,2021-05-13,2021-05-13,2019-11-20,2.0,2.0,254.95,195.0,[],22.46,29.69516699282513
16807,68e97534-28c7-11ea-b87a-000d3a38a36f,Android App,Android App,2019-10-14,2021-05-27,2021-05-27,2020-11-12,2.0,4.0,460.46,168.97,"[COCUK, KADIN]",31.95,27.896576301097795
16808,4ed84e34-ad45-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-07-12,2021-01-18,2021-01-18,2019-07-12,1.0,1.0,19.99,125.99,[COCUK],7.88,7.298713534981019
16809,6832ab3c-1f18-11ea-87bf-000d3a38a36f,Android App,Android App,2019-03-09,2020-10-14,2020-10-14,2019-03-09,2.0,1.0,109.99,843.94,"[ERKEK, AKTIFSPOR]",48.92,36.76575287296602
16810,ea81b4f8-a758-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2014-09-19,2021-04-01,2021-04-01,2019-02-19,9.0,1.0,29.99,729.86,"[AKTIFCOCUK, AKTIFSPOR]",9.55,39.37938198410745
16811,b4f3ff04-aae5-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2017-08-06,2021-05-10,2021-05-10,2019-02-16,2.0,1.0,189.9,170.99,[AKTIFCOCUK],7.89,16.13957053764316
16812,91a9f1c8-ff24-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-07-21,2020-09-10,2020-09-10,2020-01-31,1.0,3.0,350.46,62.99,[AKTIFCOCUK],29.74,37.6160744807337
16813,4fd60fe2-9e0e-11e9-9897-000d3a38a36f,Android App,Android App,2014-12-08,2021-05-25,2021-05-25,2020-11-04,6.0,2.0,199.98,799.31,"[COCUK, KADIN]",12.7,-0.9226294659357759
16814,db6a6b32-d664-11e9-93bc-000d3a38a36f,Mobile,Mobile,2019-08-22,2020-12-02,2020-12-02,2019-08-22,2.0,1.0,49.99,411.94,"[ERKEK, KADIN]",29.61,4.7397724983966105
16815,09afd4de-a288-11e9-a2fc-000d3a38a36f,Mobile,Offline,2019-03-14,2020-06-01,2020-03-25,2020-06-01,1.0,4.0,436.67,79.99,[ERKEK],34.83,26.923289526036243
16816,731cd056-235c-11eb-99f8-000d3a38a36f,Android App,Android App,2020-11-10,2021-05-17,2021-05-17,2020-11-10,5.0,1.0,59.99,1013.72,"[COCUK, KADIN]",171.34,143.94199844399344
16817,8cc0d36a-b19b-11e9-89fa-000d3a38a36f,Mobile,Mobile,2019-07-04,2020-10-16,2020-10-16,2019-07-04,1.0,1.0,59.99,29.99,[KADIN],5.74,-1.1862169235973008
16818,3c640444-5b25-11ea-a469-000d3a38a36f,Ios App,Offline,2020-01-31,2020-10-19,2020-06-07,2020-10-19,2.0,2.0,196.97,243.97,"[ERKEK, COCUK]",50.49,57.49205424859487
16819,5222f3ae-af12-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-11-24,2020-10-23,2020-01-11,2020-10-23,28.0,2.0,250.45,2874.83,[AKTIFSPOR],88.12,133.37904124962517
16820,44147d1c-22fa-11ea-8523-000d3a38a36f,Android App,Android App,2019-10-12,2021-01-23,2021-01-23,2019-10-12,2.0,1.0,99.99,153.98,[COCUK],16.25,16.062703948126604
16821,ddc1fa66-afb9-11e9-9757-000d3a38a36f,Mobile,Offline,2019-01-15,2020-10-25,2019-01-18,2020-10-25,2.0,2.0,498.64,249.95,"[ERKEK, COCUK, KADIN]",34.6,-9.640864271434292
16822,85ce1506-1f9e-11ea-87bf-000d3a38a36f,Mobile,Mobile,2019-04-27,2021-02-12,2021-02-12,2019-04-27,2.0,1.0,89.99,328.97,[KADIN],19.13,2.373146274488186
16823,3bdca7ec-3cad-11ea-b550-000d3a38a36f,Android App,Android App,2019-11-20,2021-01-26,2021-01-26,2020-02-27,2.0,3.0,269.96,498.65,[AKTIFSPOR],53.25,73.0158457865632
16824,b4972c06-62dd-11ea-a6dc-000d3a38a36f,Android App,Android App,2020-03-07,2020-12-13,2020-12-13,2020-11-13,3.0,2.0,160.48,445.97,"[ERKEK, COCUK, AKTIFSPOR]",64.75,89.48876195354941
16825,0bb08a16-aca2-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-05-02,2021-04-16,2020-01-24,2021-04-16,2.0,4.0,690.61,479.98,"[KADIN, AKTIFSPOR]",32.52,42.773048122293815
16826,d497e1c4-9d46-11e9-9897-000d3a38a36f,Ios App,Ios App,2019-11-15,2021-04-01,2021-04-01,2021-03-12,4.0,3.0,750.91,779.14,"[AKTIFCOCUK, AKTIFSPOR]",91.26,86.12841072040483
16827,58b5fc40-5bdb-11ea-a8d0-000d3a38a36f,Android App,Android App,2020-01-11,2020-12-25,2020-12-25,2020-07-04,1.0,2.0,515.71,219.99,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",63.24,48.55479158791337
16828,051b160c-b11c-11e9-9757-000d3a38a36f,Android App,Android App,2019-04-24,2020-11-12,2020-11-12,2019-04-24,1.0,1.0,259.98,86.99,[ERKEK],18.33,8.157466797845661
16829,fe05de1e-43de-11ea-8b43-000d3a38a36f,Android App,Android App,2019-11-24,2020-11-27,2020-11-27,2019-11-24,1.0,1.0,179.99,197.99,[AKTIFSPOR],30.73,44.85427604785684
16830,b91f85c6-abd5-11e9-a2fc-000d3a38a36f,Android App,Mobile,2019-02-15,2021-02-12,2021-02-12,2019-11-09,8.0,3.0,269.97,883.17,"[COCUK, KADIN]",47.52,41.2540031606123
16831,c73a4ed8-af37-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-06-22,2021-05-22,2021-05-22,2019-10-26,7.0,4.0,184.93,903.03,"[AKTIFCOCUK, COCUK, KADIN]",30.65,19.189583562602497
16832,859afe1a-2006-11ea-87bf-000d3a38a36f,Android App,Android App,2019-04-24,2021-05-07,2021-05-07,2020-01-30,1.0,2.0,209.98,108.88,[ERKEK],12.86,14.129380439359227
16833,84ad33ae-ad0d-11e9-a2fc-000d3a38a36f,Ios App,Ios App,2018-05-23,2020-10-05,2020-10-05,2019-10-15,2.0,1.0,119.99,107.98,[KADIN],7.9,9.643738501741975
16834,8e5a0794-a52c-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-07-27,2021-01-06,2018-07-27,2021-01-06,1.0,3.0,479.71,89.98,"[ERKEK, KADIN]",19.12,-4.290970559629403
16835,c3d452ba-1df5-11eb-8d74-000d3a38a36f,Android App,Android App,2020-11-03,2020-12-08,2020-12-08,2020-11-03,1.0,1.0,110.49,111.99,[AKTIFSPOR],190.7,326.1709994944967
16836,b1a2fe4e-4c53-11ea-a626-000d3a38a36f,Mobile,Mobile,2019-11-24,2021-05-22,2021-05-22,2019-11-24,4.0,1.0,239.98,813.75,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",58.0,35.35950377668016
16837,cccf55ee-8b39-11ea-8ec0-000d3a38a36f,Ios App,Offline,2020-05-01,2021-04-29,2021-04-09,2021-04-29,5.0,2.0,512.82,542.94,"[ERKEK, KADIN, AKTIFSPOR]",87.25,106.09600941151376
16838,8ac93f1c-aff6-11e9-9757-000d3a38a36f,Mobile,Offline,2018-08-03,2021-04-27,2018-08-03,2021-04-27,1.0,1.0,454.96,39.99,"[AKTIFCOCUK, AKTIFSPOR]",14.88,22.51935068417641
16839,9dc5183e-aaa6-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-07-09,2020-11-27,2020-11-27,2019-12-08,3.0,2.0,328.98,459.96,[AKTIFSPOR],46.68,62.85888514319244
16840,1cbf581a-541c-11ea-b1db-000d3a38a36f,Desktop,Desktop,2019-12-25,2020-11-30,2020-11-30,2019-12-25,2.0,1.0,149.99,703.98,[],75.13,41.530546799401655
16841,5daf9ef0-b045-11e9-9757-000d3a38a36f,Mobile,Desktop,2018-12-22,2021-05-22,2021-05-22,2019-03-30,4.0,1.0,259.9,739.96,[],34.01,12.936837099340014
16842,f5618bb6-ac0b-11e9-a2fc-000d3a38a36f,Desktop,Offline,2019-09-09,2021-02-18,2019-09-09,2021-02-18,1.0,1.0,64.99,135.99,[KADIN],11.42,14.555514778116539
16843,ff6ce688-edfa-11e9-9346-000d3a38a36f,Android App,Android App,2019-10-12,2021-05-01,2021-05-01,2019-10-12,4.0,1.0,89.99,773.74,"[AKTIFCOCUK, COCUK]",45.7,26.756535692348827
16844,d6f40400-a789-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-11-25,2021-02-19,2017-10-11,2021-02-19,4.0,3.0,602.94,401.16,[ERKEK],13.22,12.206251718707154
16845,1255e3d2-a533-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2019-06-28,2021-02-16,2021-02-16,2019-06-28,1.0,1.0,154.96,104.92,[],13.02,3.097343906702066
16846,de45e580-d897-11ea-aee7-000d3a38a36f,Mobile,Mobile,2020-08-07,2021-04-16,2021-04-16,2020-08-07,1.0,1.0,29.99,119.99,[KADIN],17.85,21.82561647956148
16847,7fb01f28-af20-11e9-a2fc-000d3a38a36f,Ios App,Offline,2018-12-01,2021-03-02,2018-12-01,2021-03-02,1.0,1.0,150.88,64.99,[],7.88,15.077470914310169
16848,8e66307e-61eb-11ea-8dd8-000d3a38a36f,Android App,Android App,2020-03-01,2020-11-20,2020-11-20,2020-03-01,1.0,1.0,220.73,212.98,[AKTIFSPOR],49.29,55.71557725178121
16849,fe670dd0-adcd-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-10-03,2021-05-09,2021-05-09,2019-08-26,2.0,1.0,49.99,440.13,[AKTIFCOCUK],15.49,14.70219071303274
16850,43a9c5be-9d42-11e9-9897-000d3a38a36f,Android App,Offline,2019-03-04,2021-04-20,2020-05-24,2021-04-20,5.0,2.0,180.86,367.95,[KADIN],21.16,30.586517411895713
16851,a68f403a-86a5-11ea-b356-000d3a38a36f,Desktop,Offline,2016-05-12,2021-01-07,2016-05-12,2021-01-07,1.0,3.0,448.28,119.99,[KADIN],10.02,9.499877412825192
16852,63e2bce0-b62e-11ea-b48c-000d3a38a36f,Ios App,Ios App,2020-06-24,2021-04-23,2021-04-23,2020-07-17,4.0,1.0,100.49,599.96,"[ERKEK, AKTIFSPOR]",69.35,100.49584457341267
16853,22468848-a83d-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2020-03-08,2021-05-12,2021-05-12,2021-04-05,1.0,2.0,367.31,180.48,"[ERKEK, KADIN]",38.22,11.50729868200052
16854,f0aadada-d7eb-11e9-93bc-000d3a38a36f,Desktop,Desktop,2019-09-16,2020-07-16,2020-07-16,2019-11-13,1.0,2.0,512.88,49.99,[KADIN],55.55,38.43747000408029
16855,283fca18-a9c1-11e9-a2fc-000d3a38a36f,Android App,Desktop,2016-03-28,2021-05-25,2021-05-25,2020-07-23,18.0,3.0,170.45,3417.22,"[AKTIFCOCUK, COCUK, AKTIFSPOR]",51.54,35.9058409302413
16856,224db17a-ab3c-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-03-19,2021-02-11,2020-06-07,2021-02-11,4.0,3.0,554.96,764.26,"[ERKEK, AKTIFSPOR]",37.34,41.509621002796194
16857,8bf43e5a-ac09-11e9-a2fc-000d3a38a36f,Android App,Offline,2018-03-13,2020-09-17,2020-05-18,2020-09-17,3.0,1.0,129.98,322.45,[COCUK],14.77,2.623952287700103
16858,1ed7fef4-9ce7-11ea-a27a-000d3a38a36f,Android App,Android App,2020-05-21,2021-01-21,2021-01-21,2020-07-18,2.0,1.0,116.48,439.89,"[KADIN, AKTIFSPOR]",68.13,74.90161154253168
16859,fc32cfce-469f-11eb-806e-000d3a38a36f,Mobile,Offline,2020-12-26,2021-05-17,2020-12-26,2021-05-17,1.0,1.0,100.88,95.99,[AKTIFSPOR],41.59,83.636305128517
16860,4b70e2ea-3dac-11ea-9e19-000d3a38a36f,Mobile,Mobile,2015-05-31,2020-07-11,2020-07-11,2019-12-12,13.0,1.0,15.99,1765.4,[ERKEK],28.61,-4.103013270521957
16861,a4da2528-b1d2-11e9-89fa-000d3a38a36f,Android App,Offline,2019-07-20,2021-03-20,2021-01-25,2021-03-20,3.0,3.0,264.92,861.95,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",55.51,46.762023610757026
16862,31284408-5400-11eb-9e65-000d3a38a36f,Mobile,Mobile,2021-01-11,2021-05-01,2021-05-01,2021-03-26,1.0,2.0,241.85,291.75,"[KADIN, AKTIFSPOR]",145.53,147.5148250411758
16863,93ab5b1c-ab2b-11e9-a2fc-000d3a38a36f,Mobile,Offline,2017-04-22,2020-06-24,2017-04-22,2020-06-24,1.0,1.0,155.45,80.0,"[ERKEK, COCUK]",6.09,-22.92514354100055
16864,0ab76d16-565f-11ea-b9b9-000d3a38a36f,Ios App,Ios App,2019-12-08,2020-07-28,2020-07-28,2019-12-08,1.0,1.0,149.99,139.98,[KADIN],37.34,33.74618210949191
16865,a6f4cd76-a3af-11e9-a2fc-000d3a38a36f,Ios App,Offline,2019-04-03,2021-02-05,2020-03-19,2021-02-05,1.0,3.0,391.44,169.95,[],24.99,27.63666678580134
16866,7f9d1492-4bf5-11ea-a626-000d3a38a36f,Android App,Android App,2019-08-05,2021-05-17,2021-05-17,2019-08-05,4.0,1.0,109.98,1095.93,[AKTIFSPOR],55.57,56.167475932582235
16867,cbed3396-ad9d-11e9-a2fc-000d3a38a36f,Android App,Offline,2019-07-12,2021-02-16,2021-02-12,2021-02-16,3.0,4.0,410.71,449.96,"[AKTIFCOCUK, COCUK]",44.14,37.413762756609046
16868,1c8e6a08-a949-11e9-a2fc-000d3a38a36f,Mobile,Mobile,2016-10-26,2021-04-30,2021-04-30,2020-06-18,3.0,1.0,359.99,316.97,[AKTIFSPOR],12.33,25.651184436562296
16869,068a4646-bbb8-11ea-a0c9-000d3a38a36f,Android App,Android App,2020-06-30,2021-04-26,2021-04-26,2020-06-30,4.0,1.0,100.49,532.94,"[ERKEK, AKTIFSPOR]",63.34,97.72645400401703
16870,5a1d4d26-6730-11ea-9d38-000d3a38a36f,Desktop,Desktop,2019-07-27,2020-12-21,2020-12-21,2019-07-27,3.0,1.0,79.99,889.7,[],56.71,35.38752427827521
16871,b328d224-45e1-11eb-806e-000d3a38a36f,Ios App,Ios App,2020-12-24,2021-03-22,2021-03-22,2020-12-24,1.0,1.0,149.99,313.65,[AKTIFSPOR],158.06,144.17584003501722
16872,809bf8da-a719-11e9-a2fc-000d3a38a36f,Desktop,Offline,2014-11-14,2021-04-27,2014-11-14,2021-04-27,1.0,2.0,499.98,109.98,[],7.77,18.96751730336415
16873,4609ee80-98bc-11ea-b97a-000d3a38a36f,Mobile,Desktop,2018-11-20,2021-04-10,2021-04-10,2021-01-13,3.0,1.0,159.99,781.44,"[ERKEK, AKTIFSPOR]",32.39,26.63707180562305
16874,baee7dd8-3c45-11eb-a48e-000d3a38a36f,Android App,Offline,2018-07-03,2020-10-14,2018-07-03,2020-10-14,1.0,1.0,49.99,94.0,[AKTIFCOCUK],5.18,7.04481400743135
16875,1bd3c9aa-d6bc-11e9-93bc-000d3a38a36f,Android App,Android App,2019-07-11,2020-07-20,2020-07-20,2019-07-11,2.0,1.0,169.99,309.97,[AKTIFSPOR],38.4,53.397114135990364
16876,57fc2196-b215-11e9-89fa-000d3a38a36f,Android App,Android App,2019-07-26,2021-04-26,2021-04-26,2019-07-26,2.0,1.0,119.98,592.71,[KADIN],33.41,15.911272964773037
16877,f6fd9968-1d04-11eb-8d74-000d3a38a36f,Android App,Android App,2020-11-02,2021-01-20,2021-01-20,2020-11-02,1.0,1.0,160.48,89.99,[KADIN],95.12,124.91249048793937
16878,bdbf6d42-8137-11eb-b416-000d3a38a36f,Ios App,Offline,2021-03-09,2021-05-20,2021-04-02,2021-05-20,1.0,2.0,181.75,314.91,"[ERKEK, KADIN]",206.94,214.13353382123267
16879,e815a000-ae54-11e9-a2fc-000d3a38a36f,Android App,Desktop,2019-07-27,2021-04-13,2021-04-13,2021-02-11,5.0,6.0,751.43,587.4,"[ERKEK, COCUK, KADIN]",64.16,50.89358452391728
16880,cb6e3138-60c9-11ea-8dd8-000d3a38a36f,Desktop,Offline,2020-03-04,2021-02-15,2020-03-04,2021-02-15,1.0,1.0,150.88,87.99,[ERKEK],20.59,24.64078491924481
16881,1ac2b82a-5b9e-11ea-a09c-000d3a38a36f,Mobile,Mobile,2020-02-23,2021-01-17,2021-01-17,2020-02-23,1.0,1.0,176.72,109.99,[KADIN],26.14,10.037020338954523
16882,2821fa98-f31c-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-20,2021-01-27,2021-01-27,2019-12-07,1.0,4.0,534.95,124.99,[ERKEK],42.58,45.24193828911042
16883,71539e34-a87f-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2016-06-25,2021-05-30,2021-05-30,2019-11-17,4.0,3.0,309.97,458.47,[],12.81,20.123952651474585
16884,ccd7cabc-fd90-11e9-a5e8-000d3a38a36f,Mobile,Offline,2020-05-03,2021-01-06,2020-05-18,2021-01-06,4.0,1.0,216.87,501.08,"[KADIN, AKTIFSPOR]",86.85,101.82484439467761
16885,ae4c41ec-ac71-11e9-a2fc-000d3a38a36f,Desktop,Offline,2018-06-12,2020-11-16,2018-06-12,2020-11-16,1.0,1.0,160.49,86.39,[KADIN],8.34,6.523561157742035
16886,18c523d4-1a79-11ea-941b-000d3a38a36f,Ios App,Android App,2019-11-28,2021-05-20,2021-05-20,2019-11-28,8.0,1.0,395.95,2954.92,"[KADIN, AKTIFSPOR]",180.17,93.39608749499271
16887,c13e8d64-f127-11e9-9346-000d3a38a36f,Ios App,Ios App,2019-10-15,2021-01-23,2021-01-23,2019-10-15,3.0,1.0,129.99,689.7,[],52.77,40.28530610517731
16888,74aa99ca-5b3a-11ea-9ac6-000d3a38a36f,Android App,Desktop,2020-02-23,2020-11-27,2020-11-27,2020-02-23,3.0,2.0,110.73,434.94,[AKTIFSPOR],58.89,105.68140950010277
16889,ed4b9ed2-a5bf-11e9-a2fc-000d3a38a36f,Android App,Android App,2017-04-17,2021-05-23,2021-05-23,2019-11-08,4.0,2.0,639.96,422.93,[KADIN],21.3,11.875386420317879
16890,e80188ca-a906-11e9-a2fc-000d3a38a36f,Mobile,Offline,2018-10-08,2020-09-06,2018-10-08,2020-09-06,1.0,2.0,260.47,103.99,"[AKTIFCOCUK, COCUK, KADIN]",15.64,-14.501774269830705
16891,799f315c-d0c9-11ea-8b59-000d3a38a36f,Mobile,Mobile,2020-07-28,2021-04-18,2021-04-18,2021-01-20,1.0,3.0,920.33,317.96,"[AKTIFCOCUK, AKTIFSPOR]",140.71,83.97010489673389
16892,fed9b800-2c1f-11ea-91ab-000d3a38a36f,Mobile,Mobile,2019-09-09,2020-09-18,2020-09-18,2019-09-09,1.0,1.0,29.99,79.89,[COCUK],8.79,-2.333273826845635
16893,ad617f0e-1a58-11ea-941b-000d3a38a36f,Mobile,Desktop,2019-09-19,2020-07-28,2020-07-28,2019-09-19,4.0,1.0,75.98,732.93,[KADIN],77.53,52.5468208029243
16894,c7f94642-aa89-11e9-a2fc-000d3a38a36f,Desktop,Offline,2017-03-29,2020-06-29,2020-04-15,2020-06-29,4.0,4.0,645.62,514.38,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",29.29,26.202451423847286
16895,d79702ba-9d82-11e9-9897-000d3a38a36f,Desktop,Offline,2013-07-03,2021-03-14,2015-01-12,2021-03-14,3.0,3.0,295.95,167.38,"[ERKEK, KADIN, AKTIFSPOR]",4.94,31.579961570919323
16896,177c5c2a-fe1f-11e9-a5e8-000d3a38a36f,Android App,Android App,2019-11-03,2021-05-13,2021-05-13,2021-02-18,1.0,3.0,457.96,368.1,[AKTIFSPOR],44.49,55.08956402556181
16897,224c2c02-99b5-11ea-a274-000d3a38a36f,Android App,Offline,2020-05-19,2020-06-14,2020-05-19,2020-06-14,1.0,1.0,109.98,84.99,"[COCUK, AKTIFSPOR]",224.97,419.210978734357
16898,7c3def1c-50a8-11ea-99ba-000d3a38a36f,Mobile,Offline,2019-07-27,2021-03-13,2020-06-26,2021-03-13,1.0,2.0,80.87,49.99,"[KADIN, AKTIFSPOR]",6.6,28.06999513225982
16899,2bedb7f6-aab1-11e9-a2fc-000d3a38a36f,Mobile,Offline,2016-10-09,2021-01-18,2020-04-05,2021-01-18,8.0,1.0,390.97,638.89,"[COCUK, AKTIFSPOR]",19.78,17.50441551386524
16900,f3867132-a5c9-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-05-13,2020-07-17,2020-07-17,2020-07-16,7.0,3.0,430.63,978.84,"[AKTIFCOCUK, KADIN, AKTIFSPOR]",53.12,58.1429028166047
16901,16db0230-adac-11e9-a2fc-000d3a38a36f,Android App,Android App,2018-09-16,2020-11-10,2020-11-10,2019-04-23,5.0,1.0,219.98,810.88,"[AKTIFCOCUK, AKTIFSPOR]",39.35,49.05394952026883
16902,27da4fea-5659-11ea-b9b9-000d3a38a36f,Android App,Android App,2019-12-08,2021-05-16,2021-05-16,2019-12-08,1.0,1.0,249.98,367.91,[],35.31,18.516722655175553
16903,084075da-a42d-11e9-a2fc-000d3a38a36f,Android App,Android App,2019-04-15,2021-02-17,2021-02-17,2019-04-15,2.0,1.0,139.99,287.96,[AKTIFSPOR],19.05,41.37216347497608
16904,01ca955c-a106-11e9-a2fc-000d3a38a36f,Desktop,Desktop,2019-02-16,2021-05-07,2021-05-07,2020-10-07,1.0,5.0,380.66,95.89,"[AKTIFCOCUK, AKTIFSPOR]",17.63,55.909524541903906
16905,a9e77412-fd5e-11e9-a5e8-000d3a38a36f,Desktop,Desktop,2019-11-02,2021-04-04,2021-04-04,2019-11-02,3.0,1.0,99.99,416.35,[KADIN],29.85,32.1584810200846
16906,cfe68c5a-1abb-11ea-98d5-000d3a38a36f,Android App,Android App,2019-11-28,2021-04-15,2021-04-15,2020-03-09,7.0,1.0,220.48,547.86,[KADIN],45.73,63.64924803332214
16907,3b63d836-b084-11e9-9757-000d3a38a36f,Desktop,Desktop,2019-02-24,2021-03-09,2021-03-09,2019-04-08,3.0,3.0,289.97,383.89,[AKTIFCOCUK],27.17,34.774087736988946
16908,6a9dd34a-50e3-11ea-99ba-000d3a38a36f,Mobile,Mobile,2019-11-21,2021-05-02,2021-05-02,2019-11-21,2.0,1.0,49.99,281.92,[AKTIFSPOR],18.86,37.630872624152474
16909,aa0a9334-ad2c-11e9-a2fc-000d3a38a36f,Android App,Offline,2020-03-26,2020-12-30,2020-04-01,2020-12-30,2.0,2.0,620.71,113.98,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]",79.0,71.83819286806083
16910,665b0970-97ff-11ea-9d91-000d3a38a36f,Ios App,Offline,2020-05-15,2021-01-25,2020-08-23,2021-01-25,4.0,1.0,42.99,583.27,"[KADIN, AKTIFSPOR]",73.68,114.24503323452248
16911,34de4434-b092-11e9-9757-000d3a38a36f,Android App,Android App,2019-05-03,2021-05-26,2021-05-26,2019-05-03,3.0,1.0,129.99,193.66,[KADIN],12.88,18.424824241546162
16912,98b8b9fa-9e4d-11e9-9897-000d3a38a36f,Desktop,Offline,2020-05-08,2020-07-06,2020-05-08,2020-07-06,1.0,1.0,360.71,397.97,[KADIN],385.77,170.5516941071127
